Date,Region,"New Cases","Total Cases","Active Cases","Inpatient Hospitalizations","ICU Hospitalizations","Recovered Cases",Deaths
2020/12/13,Saskatoon,53,3568,1249,42,7,2304,15
2020/12/13,"Central West",3,317,42,0,0,264,1
2020/12/13,"Central West",0,,10,,,,
2020/12/13,"Central East",3,439,19,2,0,345,1
2020/12/13,"Central East",4,,39,,,,
2020/12/13,"Central East",0,,9,,,,
2020/12/13,"Central East",0,,4,,,,
2020/12/13,"Central East",1,,22,,,,
2020/12/13,Regina,57,2394,1115,25,9,1259,20
2020/12/13,"South West",1,540,13,0,1,463,1
2020/12/13,"South West",3,,63,,,,
2020/12/13,"South Central",1,484,10,2,0,407,8
2020/12/13,"South Central",5,,59,,,,
2020/12/13,"South East",1,386,120,6,0,213,9
2020/12/13,"South East",2,,26,,,,
2020/12/13,"South East",0,,15,,,,
2020/12/13,"South East",2,,3,,,,
2020/12/14,"Far North West",2,777,65,0,0,580,10
2020/12/14,"Far North West",6,,122,,,,
2020/12/14,"Far North Central",3,92,26,0,0,66,0
2020/12/14,"Far North East",10,418,86,0,0,222,1
2020/12/14,"Far North East",4,,109,,,,
2020/12/14,"North West",3,995,59,8,0,585,10
2020/12/14,"North West",15,,158,,,,
2020/12/14,"North West",9,,94,,,,
2020/12/14,"North West",3,,89,,,,
2020/12/14,"North Central",17,1254,145,11,6,723,9
2020/12/14,"North Central",28,,310,,,,
2020/12/14,"North Central",5,,67,,,,
2020/12/14,"North East",4,399,58,0,0,294,5
2020/12/14,"North East",12,,36,,,,
2020/12/14,"North East",1,,6,,,,
2020/12/14,Saskatoon,51,3618,1294,41,9,2308,16
2020/12/14,"Central West",2,319,44,0,0,264,1
2020/12/14,"Central West",0,,10,,,,
2020/12/14,"Central East",3,455,22,2,0,346,1
2020/12/14,"Central East",10,,49,,,,
2020/12/14,"Central East",2,,10,,,,
2020/12/14,"Central East",0,,4,,,,
2020/12/14,"Central East",1,,23,,,,
2020/12/14,Regina,59,2453,1173,30,11,1260,20
2020/12/14,"South West",0,541,10,0,1,476,1
2020/12/14,"South West",1,,54,,,,
2020/12/14,"South Central",1,489,9,1,0,415,8
2020/12/14,"South Central",4,,57,,,,
2020/12/14,"South East",3,392,123,4,0,220,9
2020/12/14,"South East",1,,26,,,,
2020/12/14,"South East",0,,11,,,,
2020/12/14,"South East",2,,3,,,,
2020/12/15,"Far North West",3,790,65,2,0,590,10
2020/12/15,"Far North West",10,,125,,,,
2020/12/15,"Far North Central",1,93,17,0,0,76,0
2020/12/15,"Far North East",11,429,89,0,0,230,1
2020/12/15,"Far North East",0,,109,,,,
2020/12/15,"North West",0,1023,35,9,0,629,11
2020/12/15,"North West",17,,167,,,,
2020/12/15,"North West",5,,91,,,,
2020/12/15,"North West",6,,90,,,,
2020/12/15,"North Central",3,1275,132,10,5,751,9
2020/12/15,"North Central",17,,321,,,,
2020/12/15,"North Central",1,,62,,,,
2020/12/15,"North East",2,401,53,0,0,302,5
2020/12/15,"North East",0,,35,,,,
2020/12/15,"North East",0,,6,,,,
2020/12/15,Saskatoon,53,3671,1171,45,9,2480,20
2020/12/15,"Central West",0,319,32,0,0,275,2
2020/12/15,"Central West",0,,10,,,,
2020/12/15,"Central East",2,460,20,1,0,354,1
2020/12/15,"Central East",0,,46,,,,
2020/12/15,"Central East",0,,10,,,,
2020/12/15,"Central East",0,,4,,,,
2020/12/15,"Central East",3,,25,,,,
2020/12/15,Regina,37,2493,1179,27,11,1293,21
2020/12/15,"South West",0,542,9,1,1,485,1
2020/12/15,"South West",1,,47,,,,
2020/12/15,"South Central",0,494,8,0,0,420,8
2020/12/15,"South Central",5,,58,,,,
2020/12/15,"South East",9,406,117,3,0,237,9
2020/12/15,"South East",5,,29,,,,
2020/12/15,"South East",0,,11,,,,
2020/12/15,"South East",0,,3,,,,
2020/12/16,"Far North West",1,793,65,2,0,592,10
2020/12/16,"Far North West",2,,126,,,,
2020/12/16,"Far North Central",2,95,19,0,0,76,0
2020/12/16,"Far North East",9,442,97,0,0,232,1
2020/12/16,"Far North East",4,,112,,,,
2020/12/16,"North West",3,1059,38,8,1,648,11
2020/12/16,"North West",20,,187,,,,
2020/12/16,"North West",4,,88,,,,
2020/12/16,"North West",8,,87,,,,
2020/12/16,"North Central",6,1304,134,10,6,768,9
2020/12/16,"North Central",11,,320,,,,
2020/12/16,"North Central",11,,73,,,,
2020/12/16,"North East",0,403,51,0,0,306,5
2020/12/16,"North East",1,,34,,,,
2020/12/16,"North East",1,,7,,,,
2020/12/16,Saskatoon,38,3709,1181,40,10,2508,20
2020/12/16,"Central West",0,320,27,0,0,281,2
2020/12/16,"Central West",1,,10,,,,
2020/12/16,"Central East",0,461,20,2,0,358,1
2020/12/16,"Central East",0,,44,,,,
2020/12/16,"Central East",0,,10,,,,
2020/12/16,"Central East",0,,4,,,,
2020/12/16,"Central East",2,,24,,,,
2020/12/16,Regina,30,2524,1156,28,12,1347,21
2020/12/16,"South West",0,542,7,0,1,491,1
2020/12/16,"South West",1,,43,,,,
2020/12/16,"South Central",0,496,8,1,0,425,8
2020/12/16,"South Central",2,,55,,,,
2020/12/16,"South East",0,406,111,3,0,243,9
2020/12/16,"South East",0,,29,,,,
2020/12/16,"South East",0,,10,,,,
2020/12/16,"South East",1,,4,,,,
2020/12/17,"Far North West",3,798,67,3,0,596,10
2020/12/17,"Far North West",2,,125,,,,
2020/12/17,"Far North Central",1,97,21,0,0,76,0
2020/12/17,"Far North East",4,458,96,0,0,246,1
2020/12/17,"Far North East",11,,115,,,,
2020/12/17,"North West",6,1085,44,9,0,659,11
2020/12/17,"North West",14,,199,,,,
2020/12/17,"North West",1,,82,,,,
2020/12/17,"North West",5,,90,,,,
2020/12/17,"North Central",12,1339,122,16,5,871,10
2020/12/17,"North Central",14,,258,,,,
2020/12/17,"North Central",6,,78,,,,
2020/12/17,"North East",3,412,48,0,0,314,5
2020/12/17,"North East",6,,39,,,,
2020/12/17,"North East",0,,6,,,,
2020/12/17,Saskatoon,81,3790,1242,44,9,2527,21
2020/12/17,"Central West",0,320,27,1,0,281,2
2020/12/17,"Central West",0,,10,,,,
2020/12/17,"Central East",0,468,20,2,0,365,1
2020/12/17,"Central East",3,,45,,,,
2020/12/17,"Central East",0,,10,,,,
2020/12/17,"Central East",1,,5,,,,
2020/12/17,"Central East",3,,22,,,,
2020/12/17,Regina,40,2564,936,23,8,1604,24
2020/12/17,"South West",1,545,8,0,0,502,2
2020/12/17,"South West",2,,33,,,,
2020/12/17,"South Central",2,503,10,1,0,430,8
2020/12/17,"South Central",5,,55,,,,
2020/12/17,"South East",1,409,87,5,0,269,10
2020/12/17,"South East",2,,31,,,,
2020/12/17,"South East",0,,8,,,,
2020/12/17,"South East",0,,4,,,,
2020/12/18,"Far North West",2,810,63,3,0,627,10
2020/12/18,"Far North West",10,,110,,,,
2020/12/18,"Far North Central",1,99,22,0,0,77,0
2020/12/18,"Far North East",24,486,120,0,0,247,1
2020/12/18,"Far North East",4,,118,,,,
2020/12/18,"North West",8,1138,51,8,0,715,11
2020/12/18,"North West",22,,185,,,,
2020/12/18,"North West",15,,86,,,,
2020/12/18,"North West",8,,90,,,,
2020/12/18,"North Central",3,1361,109,20,5,941,10
2020/12/18,"North Central",13,,223,,,,
2020/12/18,"North Central",0,,78,,,,
2020/12/18,"North East",2,426,43,0,0,329,5
2020/12/18,"North East",10,,42,,,,
2020/12/18,"North East",2,,7,,,,
2020/12/18,Saskatoon,46,3836,1248,41,9,2567,21
2020/12/18,"Central West",3,325,29,1,0,282,2
2020/12/18,"Central West",2,,12,,,,
2020/12/18,"Central East",0,472,19,2,0,373,1
2020/12/18,"Central East",1,,45,,,,
2020/12/18,"Central East",1,,9,,,,
2020/12/18,"Central East",0,,4,,,,
2020/12/18,"Central East",2,,21,,,,
2020/12/18,Regina,42,2606,779,24,3,1801,26
2020/12/18,"South West",0,547,6,0,0,518,2
2020/12/18,"South West",2,,21,,,,
2020/12/18,"South Central",1,510,7,0,0,450,8
2020/12/18,"South Central",6,,45,,,,
2020/12/18,"South East",1,414,71,5,0,297,10
2020/12/18,"South East",4,,31,,,,
2020/12/18,"South East",0,,3,,,,
2020/12/18,"South East",0,,2,,,,
2020/12/19,"Far North West",2,819,51,2,0,646,10
2020/12/19,"Far North West",7,,112,,,,
2020/12/19,"Far North Central",3,102,25,1,0,77,0
2020/12/19,"Far North East",12,504,130,0,0,254,1
2020/12/19,"Far North East",5,,119,,,,
2020/12/19,"North West",5,1180,53,7,1,756,11
2020/12/19,"North West",30,,205,,,,
2020/12/19,"North West",3,,80,,,,
2020/12/19,"North West",3,,75,,,,
2020/12/19,"North Central",8,1406,116,20,4,959,12
2020/12/19,"North Central",24,,238,,,,
2020/12/19,"North Central",10,,81,,,,
2020/12/19,"North East",3,438,45,3,0,341,5
2020/12/19,"North East",6,,39,,,,
2020/12/19,"North East",3,,8,,,,
2020/12/19,Saskatoon,57,3896,1232,41,10,2641,23
2020/12/19,"Central West",3,330,27,1,0,295,2
2020/12/19,"Central West",2,,6,,,,
2020/12/19,"Central East",1,496,17,3,0,380,1
2020/12/19,"Central East",17,,61,,,,
2020/12/19,"Central East",3,,10,,,,
2020/12/19,"Central East",2,,6,,,,
2020/12/19,"Central East",1,,21,,,,
2020/12/19,Regina,29,2635,790,23,4,1816,29
2020/12/19,"South West",1,549,6,0,1,524,2
2020/12/19,"South West",1,,17,,,,
2020/12/19,"South Central",3,514,10,0,0,453,9
2020/12/19,"South Central",1,,42,,,,
2020/12/19,"South East",2,418,71,6,0,300,10
2020/12/19,"South East",1,,32,,,,
2020/12/19,"South East",0,,2,,,,
2020/12/19,"South East",1,,3,,,,
2020/12/20,"Far North West",3,825,52,2,0,654,10
2020/12/20,"Far North West",3,,109,,,,
2020/12/20,"Far North Central",0,103,26,1,0,77,0
2020/12/20,"Far North East",10,519,140,0,0,296,1
2020/12/20,"Far North East",5,,82,,,,
2020/12/20,"North West",7,1210,60,6,1,758,11
2020/12/20,"North West",10,,214,,,,
2020/12/20,"North West",9,,88,,,,
2020/12/20,"North West",4,,79,,,,
2020/12/20,"North Central",5,1446,120,18,6,968,12
2020/12/20,"North Central",20,,252,,,,
2020/12/20,"North Central",13,,94,,,,
2020/12/20,"North East",1,443,45,2,0,342,5
2020/12/20,"North East",4,,43,,,,
2020/12/20,"North East",0,,8,,,,
2020/12/20,Saskatoon,55,3951,1261,39,9,2667,23
2020/12/20,"Central West",0,330,22,1,0,300,2
2020/12/20,"Central West",0,,6,,,,
2020/12/20,"Central East",0,526,17,5,0,381,1
2020/12/20,"Central East",9,,70,,,,
2020/12/20,"Central East",9,,19,,,,
2020/12/20,"Central East",2,,8,,,,
2020/12/20,"Central East",10,,30,,,,
2020/12/20,Regina,32,2668,819,23,2,1817,32
2020/12/20,"South West",0,549,5,0,1,526,2
2020/12/20,"South West",0,,16,,,,
2020/12/20,"South Central",0,519,8,0,0,461,9
2020/12/20,"South Central",5,,41,,,,
2020/12/20,"South East",6,424,77,7,0,300,10
2020/12/20,"South East",0,,32,,,,
2020/12/20,"South East",0,,2,,,,
2020/12/20,"South East",0,,3,,,,
2020/12/21,"Far North West",1,835,51,2,0,681,10
2020/12/21,"Far North West",9,,93,,,,
2020/12/21,"Far North Central",0,103,26,1,0,77,0
2020/12/21,"Far North East",11,532,149,0,0,327,1
2020/12/21,"Far North East",2,,55,,,,
2020/12/21,"North West",9,1247,68,7,1,773,11
2020/12/21,"North West",13,,215,,,,
2020/12/21,"North West",7,,95,,,,
2020/12/21,"North West",8,,85,,,,
2020/12/21,"North Central",12,1484,132,18,7,973,12
2020/12/21,"North Central",20,,267,,,,
2020/12/21,"North Central",6,,100,,,,
2020/12/21,"North East",5,455,49,2,0,344,5
2020/12/21,"North East",6,,49,,,,
2020/12/21,"North East",1,,8,,,,
2020/12/21,Saskatoon,46,3997,1306,43,8,2668,23
2020/12/21,"Central West",0,330,18,1,0,304,2
2020/12/21,"Central West",0,,6,,,,
2020/12/21,"Central East",0,536,17,5,0,385,1
2020/12/21,"Central East",1,,68,,,,
2020/12/21,"Central East",2,,20,,,,
2020/12/21,"Central East",1,,9,,,,
2020/12/21,"Central East",6,,36,,,,
2020/12/21,Regina,26,2694,841,25,2,1817,36
2020/12/21,"South West",1,550,6,0,2,526,2
2020/12/21,"South West",0,,16,,,,
2020/12/21,"South Central",3,525,11,0,0,464,9
2020/12/21,"South Central",3,,41,,,,
2020/12/21,"South East",1,428,78,7,0,300,10
2020/12/21,"South East",3,,35,,,,
2020/12/21,"South East",0,,2,,,,
2020/12/21,"South East",0,,3,,,,
2020/12/22,"Far North West",2,843,47,2,0,695,10
2020/12/22,"Far North West",6,,91,,,,
2020/12/22,"Far North Central",2,106,28,0,0,78,0
2020/12/22,"Far North East",8,548,146,0,0,340,1
2020/12/22,"Far North East",6,,61,,,,
2020/12/22,"North West",12,1282,77,5,1,811,12
2020/12/22,"North West",12,,212,,,,
2020/12/22,"North West",6,,93,,,,
2020/12/22,"North West",5,,77,,,,
2020/12/22,"North Central",2,1522,126,17,7,1007,12
2020/12/22,"North Central",28,,275,,,,
2020/12/22,"North Central",6,,102,,,,
2020/12/22,"North East",1,458,38,2,0,363,5
2020/12/22,"North East",1,,43,,,,
2020/12/22,"North East",1,,9,,,,
2020/12/22,Saskatoon,35,4035,1317,43,8,2695,23
2020/12/22,"Central West",1,331,19,1,0,304,2
2020/12/22,"Central West",0,,6,,,,
2020/12/22,"Central East",1,540,16,5,0,389,1
2020/12/22,"Central East",1,,68,,,,
2020/12/22,"Central East",1,,21,,,,
2020/12/22,"Central East",0,,9,,,,
2020/12/22,"Central East",0,,36,,,,
2020/12/22,Regina,43,2739,838,22,3,1863,38
2020/12/22,"South West",0,551,5,0,2,529,2
2020/12/22,"South West",1,,15,,,,
2020/12/22,"South Central",0,525,10,0,0,480,9
2020/12/22,"South Central",0,,26,,,,
2020/12/22,"South East",0,428,75,6,0,306,10
2020/12/22,"South East",0,,33,,,,
2020/12/22,"South East",0,,2,,,,
2020/12/22,"South East",0,,2,,,,
2020/12/23,"Far North West",12,857,58,2,0,697,10
2020/12/23,"Far North West",2,,92,,,,
2020/12/23,"Far North Central",0,106,28,0,0,78,0
2020/12/23,"Far North East",8,556,150,0,0,348,1
2020/12/23,"Far North East",0,,57,,,,
2020/12/23,"North West",3,1306,80,4,1,830,13
2020/12/23,"North West",13,,213,,,,
2020/12/23,"North West",4,,93,,,,
2020/12/23,"North West",4,,77,,,,
2020/12/23,"North Central",4,1546,123,18,6,1039,12
2020/12/23,"North Central",15,,269,,,,
2020/12/23,"North Central",5,,103,,,,
2020/12/23,"North East",3,466,28,3,0,387,5
2020/12/23,"North East",3,,35,,,,
2020/12/23,"North East",2,,11,,,,
2020/12/23,Saskatoon,21,4056,1238,43,9,2795,23
2020/12/23,"Central West",0,331,18,1,0,305,2
2020/12/23,"Central West",0,,6,,,,
2020/12/23,"Central East",0,541,15,4,0,399,2
2020/12/23,"Central East",0,,64,,,,
2020/12/23,"Central East",1,,19,,,,
2020/12/23,"Central East",0,,9,,,,
2020/12/23,"Central East",0,,33,,,,
2020/12/23,Regina,50,2789,843,23,4,1905,41
2020/12/23,"South West",0,554,5,2,1,530,2
2020/12/23,"South West",3,,17,,,,
2020/12/23,"South Central",0,525,9,0,0,485,9
2020/12/23,"South Central",0,,22,,,,
2020/12/23,"South East",1,430,74,4,0,311,10
2020/12/23,"South East",0,,31,,,,
2020/12/23,"South East",0,,1,,,,
2020/12/23,"South East",1,,3,,,,
2020/12/24,"Far North West",9,867,62,2,0,703,10
2020/12/24,"Far North West",1,,92,,,,
2020/12/24,"Far North Central",0,106,29,0,0,77,0
2020/12/24,"Far North East",14,570,152,0,0,372,1
2020/12/24,"Far North East",0,,45,,,,
2020/12/24,"North West",7,1323,87,4,1,851,15
2020/12/24,"North West",2,,201,,,,
2020/12/24,"North West",4,,91,,,,
2020/12/24,"North West",4,,78,,,,
2020/12/24,"North Central",6,1574,120,18,6,1152,12
2020/12/24,"North Central",19,,200,,,,
2020/12/24,"North Central",3,,90,,,,
2020/12/24,"North East",2,469,28,3,0,394,5
2020/12/24,"North East",0,,32,,,,
2020/12/24,"North East",1,,10,,,,
2020/12/24,Saskatoon,30,4086,1195,40,10,2868,23
2020/12/24,"Central West",1,333,16,2,0,310,2
2020/12/24,"Central West",1,,5,,,,
2020/12/24,"Central East",0,551,15,4,0,411,2
2020/12/24,"Central East",2,,63,,,,
2020/12/24,"Central East",5,,24,,,,
2020/12/24,"Central East",1,,9,,,,
2020/12/24,"Central East",2,,27,,,,
2020/12/24,Regina,25,2814,517,25,3,2254,43
2020/12/24,"South West",0,554,2,2,1,542,2
2020/12/24,"South West",0,,8,,,,
2020/12/24,"South Central",1,528,9,0,0,489,9
2020/12/24,"South Central",2,,21,,,,
2020/12/24,"South East",2,433,59,4,0,339,10
2020/12/24,"South East",0,,21,,,,
2020/12/24,"South East",0,,1,,,,
2020/12/24,"South East",1,,3,,,,
2020/12/25,"Far North West",0,867,62,2,0,703,10
2020/12/25,"Far North West",0,,92,,,,
2020/12/25,"Far North Central",0,106,29,0,0,77,0
2020/12/25,"Far North East",0,570,152,0,0,372,1
2020/12/25,"Far North East",0,,45,,,,
2020/12/25,"North West",0,1323,87,4,1,851,15
2020/12/25,"North West",0,,201,,,,
2020/12/25,"North West",0,,91,,,,
2020/12/25,"North West",0,,78,,,,
2020/12/25,"North Central",0,1574,120,18,6,1152,12
2020/12/25,"North Central",0,,200,,,,
2020/12/25,"North Central",0,,90,,,,
2020/12/25,"North East",0,469,28,3,0,394,5
2020/12/25,"North East",0,,32,,,,
2020/12/25,"North East",0,,10,,,,
2020/12/25,Saskatoon,0,4086,1195,40,10,2868,23
2020/12/25,"Central West",0,333,16,2,0,310,2
2020/12/25,"Central West",0,,5,,,,
2020/12/25,"Central East",0,551,15,4,0,411,2
2020/12/25,"Central East",0,,63,,,,
2020/12/25,"Central East",0,,24,,,,
2020/12/25,"Central East",0,,9,,,,
2020/12/25,"Central East",0,,27,,,,
2020/12/25,Regina,0,2814,517,25,3,2254,43
2020/12/25,"South West",0,554,2,2,1,542,2
2020/12/25,"South West",0,,8,,,,
2020/12/25,"South Central",0,528,9,0,0,489,9
2020/12/25,"South Central",0,,21,,,,
2020/12/25,"South East",0,433,59,4,0,339,10
2020/12/25,"South East",0,,21,,,,
2020/12/25,"South East",0,,1,,,,
2020/12/25,"South East",0,,3,,,,
2020/12/26,"Far North West",0,867,62,2,0,703,10
2020/12/26,"Far North West",0,,92,,,,
2020/12/26,"Far North Central",0,106,29,0,0,77,0
2020/12/26,"Far North East",0,570,152,0,0,372,1
2020/12/26,"Far North East",0,,45,,,,
2020/12/26,"North West",0,1323,87,4,1,851,15
2020/12/26,"North West",0,,201,,,,
2020/12/26,"North West",0,,91,,,,
2020/12/26,"North West",0,,78,,,,
2020/12/26,"North Central",0,1574,120,18,6,1152,12
2020/12/26,"North Central",0,,200,,,,
2020/12/26,"North Central",0,,90,,,,
2020/12/26,"North East",0,469,28,3,0,394,5
2020/12/26,"North East",0,,32,,,,
2020/12/26,"North East",0,,10,,,,
2020/12/26,Saskatoon,0,4086,1195,40,10,2868,23
2020/12/26,"Central West",0,333,16,2,0,310,2
2020/12/26,"Central West",0,,5,,,,
2020/12/26,"Central East",0,551,15,4,0,411,2
2020/12/26,"Central East",0,,63,,,,
2020/12/26,"Central East",0,,24,,,,
2020/12/26,"Central East",0,,9,,,,
2020/12/26,"Central East",0,,27,,,,
2020/12/26,Regina,0,2814,517,25,3,2254,43
2020/12/26,"South West",0,554,2,2,1,542,2
2020/12/26,"South West",0,,8,,,,
2020/12/26,"South Central",0,528,9,0,0,489,9
2020/12/26,"South Central",0,,21,,,,
2020/12/26,"South East",0,433,59,4,0,339,10
2020/12/26,"South East",0,,21,,,,
2020/12/26,"South East",0,,1,,,,
2020/12/26,"South East",0,,3,,,,
2020/12/27,"Far North West",6,892,57,3,0,730,10
2020/12/27,"Far North West",19,,95,,,,
2020/12/27,"Far North Central",0,106,29,1,0,77,0
2020/12/27,"Far North East",42,616,180,0,0,389,1
2020/12/27,"Far North East",2,,46,,,,
2020/12/27,"North West",14,1364,91,11,0,870,18
2020/12/27,"North West",15,,213,,,,
2020/12/27,"North West",4,,88,,,,
2020/12/27,"North West",8,,84,,,,
2020/12/27,"North Central",10,1682,123,27,4,1191,14
2020/12/27,"North Central",77,,273,,,,
2020/12/27,"North Central",17,,81,,,,
2020/12/27,"North East",8,491,37,5,0,397,5
2020/12/27,"North East",10,,40,,,,
2020/12/27,"North East",4,,12,,,,
2020/12/27,Saskatoon,126,4212,1064,58,11,3125,23
2020/12/27,"Central West",2,335,19,1,0,313,2
2020/12/27,"Central West",0,,1,,,,
2020/12/27,"Central East",0,573,11,8,0,423,2
2020/12/27,"Central East",5,,67,,,,
2020/12/27,"Central East",9,,30,,,,
2020/12/27,"Central East",3,,10,,,,
2020/12/27,"Central East",4,,30,,,,
2020/12/27,Regina,70,2884,481,28,8,2359,44
2020/12/27,"South West",1,556,3,1,3,543,2
2020/12/27,"South West",1,,8,,,,
2020/12/27,"South Central",1,532,5,0,0,501,9
2020/12/27,"South Central",3,,17,,,,
2020/12/27,"South East",7,444,61,13,0,343,10
2020/12/27,"South East",1,,21,,,,
2020/12/27,"South East",1,,4,,,,
2020/12/27,"South East",2,,4,,,,
2020/12/28,"Far North West",0,892,57,3,0,730,10
2020/12/28,"Far North West",0,,95,,,,
2020/12/28,"Far North Central",0,106,29,1,0,77,0
2020/12/28,"Far North East",0,616,180,0,0,389,1
2020/12/28,"Far North East",0,,46,,,,
2020/12/28,"North West",0,1364,91,11,0,870,18
2020/12/28,"North West",0,,213,,,,
2020/12/28,"North West",0,,88,,,,
2020/12/28,"North West",0,,84,,,,
2020/12/28,"North Central",0,1682,123,27,4,1191,14
2020/12/28,"North Central",0,,273,,,,
2020/12/28,"North Central",0,,81,,,,
2020/12/28,"North East",0,491,37,5,0,397,5
2020/12/28,"North East",0,,40,,,,
2020/12/28,"North East",0,,12,,,,
2020/12/28,Saskatoon,0,4212,1064,58,11,3125,23
2020/12/28,"Central West",0,335,19,1,0,313,2
2020/12/28,"Central West",0,,1,,,,
2020/12/28,"Central East",0,573,11,8,0,423,2
2020/12/28,"Central East",0,,67,,,,
2020/12/28,"Central East",0,,30,,,,
2020/12/28,"Central East",0,,10,,,,
2020/12/28,"Central East",0,,30,,,,
2020/12/28,Regina,0,2884,481,28,8,2359,43
2020/12/28,"South West",0,556,3,1,3,543,2
2020/12/28,"South West",0,,8,,,,
2020/12/28,"South Central",0,532,5,0,0,501,9
2020/12/28,"South Central",0,,17,,,,
2020/12/28,"South East",0,444,61,13,0,343,10
2020/12/28,"South East",0,,21,,,,
2020/12/28,"South East",0,,4,,,,
2020/12/28,"South East",0,,4,,,,
2020/12/29,"Far North West",3,896,52,1,0,744,11
2020/12/29,"Far North West",1,,89,,,,
2020/12/29,"Far North Central",0,106,25,1,0,81,0
2020/12/29,"Far North East",32,652,195,0,0,416,1
2020/12/29,"Far North East",4,,40,,,,
2020/12/29,"North West",3,1378,84,10,2,945,19
2020/12/29,"North West",6,,191,,,,
2020/12/29,"North West",0,,78,,,,
2020/12/29,"North West",4,,61,,,,
2020/12/29,"North Central",6,1744,122,26,5,1214,16
2020/12/29,"North Central",16,,309,,,,
2020/12/29,"North Central",11,,83,,,,
2020/12/29,"North East",0,499,30,3,0,419,5
2020/12/29,"North East",7,,35,,,,
2020/12/29,"North East",1,,10,,,,
2020/12/29,Saskatoon,39,4251,911,56,12,3315,25
2020/12/29,"Central West",3,339,21,1,0,314,2
2020/12/29,"Central West",1,,2,,,,
2020/12/29,"Central East",0,581,9,5,1,443,3
2020/12/29,"Central East",1,,60,,,,
2020/12/29,"Central East",6,,34,,,,
2020/12/29,"Central East",0,,8,,,,
2020/12/29,"Central East",0,,24,,,,
2020/12/29,Regina,39,2923,503,26,11,2373,46
2020/12/29,"South West",1,557,3,1,1,546,2
2020/12/29,"South West",0,,6,,,,
2020/12/29,"South Central",0,532,4,0,0,508,9
2020/12/29,"South Central",0,,11,,,,
2020/12/29,"South East",8,459,68,13,0,347,10
2020/12/29,"South East",0,,19,,,,
2020/12/29,"South East",5,,9,,,,
2020/12/29,"South East",2,,5,,,,
2020/12/30,"Far North West",2,900,47,1,0,765,11
2020/12/30,"Far North West",2,,77,,,,
